trip_id,bike_id,start_time,duration_min,start_station,end_station,user_type
7623,1740,2025-01-06 07:02:00,20,D,C,Customer
7624,1201,2025-01-06 07:03:00,34,D,A,Customer
7625,1211,2025-01-06 07:04:00,35,E,D,Customer
7626,1005,2025-01-06 07:05:00,9,A,A,Customer
7627,1623,2025-01-06 07:06:00,36,B,D,Subscriber
7628,1375,2025-01-06 07:07:00,20,D,B,Subscriber
7629,1890,2025-01-06 07:08:00,51,B,E,Customer
7630,1446,2025-01-06 07:09:00,13,B,C,Subscriber
7631,1834,2025-01-06 07:10:00,26,E,B,Subscriber
7632,1105,2025-01-06 07:11:00,59,B,A,Customer
7633,1650,2025-01-06 07:12:00,48,D,C,Customer
7634,1810,2025-01-06 07:13:00,44,B,D,Subscriber
7635,1400,2025-01-06 07:14:00,49,E,B,Subscriber
7636,1095,2025-01-06 07:15:00,41,D,E,Customer
7637,1387,2025-01-06 07:16:00,18,E,E,Subscriber
7638,1958,2025-01-06 07:17:00,20,C,B,Subscriber
7639,1451,2025-01-06 07:18:00,47,A,B,Customer
7640,1848,2025-01-06 07:19:00,24,B,B,Subscriber
7641,1808,2025-01-06 07:20:00,48,B,A,Customer
7642,1978,2025-01-06 07:21:00,19,B,E,Subscriber
7643,1900,2025-01-06 07:22:00,48,C,E,Subscriber
7644,1415,2025-01-06 07:23:00,30,A,A,Subscriber
7645,1725,2025-01-06 07:24:00,13,E,C,Subscriber
7646,1503,2025-01-06 07:25:00,5,C,E,Subscriber
7647,1453,2025-01-06 07:26:00,39,C,C,Subscriber
7648,1290,2025-01-06 07:27:00,48,D,C,Subscriber
7649,1533,2025-01-06 07:28:00,24,C,C,Subscriber
7650,1192,2025-01-06 07:29:00,49,C,E,Subscriber
7651,1979,2025-01-06 07:30:00,59,B,D,Subscriber
7652,1149,2025-01-06 07:31:00,10,D,C,Subscriber
7653,1879,2025-01-06 07:32:00,46,E,D,Customer
7654,1758,2025-01-06 07:33:00,14,A,A,Customer
7655,1778,2025-01-06 07:34:00,52,E,D,Subscriber
7656,1972,2025-01-06 07:35:00,37,D,D,Customer
7657,1762,2025-01-06 07:36:00,20,B,B,Subscriber
7658,1514,2025-01-06 07:37:00,40,A,C,Subscriber
7659,1392,2025-01-06 07:38:00,10,E,E,Subscriber
7660,1315,2025-01-06 07:39:00,23,A,B,Subscriber
7661,1075,2025-01-06 07:40:00,35,A,D,Customer
7662,1598,2025-01-06 07:41:00,6,A,A,Subscriber
7663,1269,2025-01-06 07:42:00,22,C,E,Customer
7664,1224,2025-01-06 07:43:00,46,D,A,Subscriber
7665,1529,2025-01-06 07:44:00,32,D,D,Subscriber
7666,1112,2025-01-06 07:45:00,8,B,A,Subscriber
7667,1250,2025-01-06 07:46:00,5,E,B,Subscriber
7668,1232,2025-01-06 07:47:00,51,B,A,Subscriber
7669,1840,2025-01-06 07:48:00,46,E,B,Customer
7670,1790,2025-01-06 07:49:00,54,A,C,Customer
7671,1713,2025-01-06 07:50:00,20,E,E,Customer
7672,1082,2025-01-06 07:51:00,49,E,A,Customer
7673,1124,2025-01-06 07:52:00,51,A,B,Customer
7674,1174,2025-01-06 07:53:00,6,B,D,Customer
7675,1068,2025-01-06 07:54:00,56,E,D,Subscriber
7676,1046,2025-01-06 07:55:00,40,B,B,Customer
7677,1883,2025-01-06 07:56:00,5,B,E,Subscriber
7678,1255,2025-01-06 07:57:00,43,D,C,Customer
7679,1726,2025-01-06 07:58:00,27,A,C,Customer
7680,1029,2025-01-06 07:59:00,30,A,E,Subscriber
7681,1280,2025-01-06 08:00:00,15,C,A,Customer
7682,1923,2025-01-06 08:01:00,46,B,B,Subscriber
7683,1993,2025-01-06 08:02:00,5,C,C,Subscriber
7684,1236,2025-01-06 08:03:00,15,A,E,Subscriber
7685,1247,2025-01-06 08:04:00,28,A,C,Customer
7686,1367,2025-01-06 08:05:00,14,C,C,Customer
7687,1494,2025-01-06 08:06:00,18,A,A,Subscriber
7688,1024,2025-01-06 08:07:00,18,A,C,Subscriber
7689,1585,2025-01-06 08:08:00,11,D,B,Customer
7690,1717,2025-01-06 08:09:00,27,E,E,Subscriber
7691,1489,2025-01-06 08:10:00,47,D,A,Subscriber
7692,1493,2025-01-06 08:11:00,26,E,A,Customer
7693,1313,2025-01-06 08:12:00,40,D,E,Customer
7694,1605,2025-01-06 08:13:00,31,D,B,Customer
7695,1374,2025-01-06 08:14:00,6,B,C,Subscriber
7696,1638,2025-01-06 08:15:00,43,C,C,Customer
7697,1936,2025-01-06 08:16:00,55,D,B,Subscriber
7698,1024,2025-01-06 08:17:00,50,B,D,Customer
7699,1333,2025-01-06 08:18:00,23,D,E,Subscriber
7700,1354,2025-01-06 08:19:00,11,C,B,Customer
7701,1115,2025-01-06 08:20:00,16,B,C,Subscriber
7702,1047,2025-01-06 08:21:00,7,E,E,Customer
7703,1737,2025-01-06 08:22:00,51,C,E,Subscriber
7704,1777,2025-01-06 08:23:00,9,A,C,Subscriber
7705,1098,2025-01-06 08:24:00,12,B,B,Customer
7706,1458,2025-01-06 08:25:00,18,A,D,Customer
7707,1522,2025-01-06 08:26:00,40,B,E,Subscriber
7708,1596,2025-01-06 08:27:00,11,E,E,Customer
7709,1404,2025-01-06 08:28:00,11,B,E,Subscriber
7710,1213,2025-01-06 08:29:00,54,D,B,Subscriber
7711,1684,2025-01-06 08:30:00,50,A,E,Subscriber
7712,1902,2025-01-06 08:31:00,36,A,C,Subscriber
7713,1502,2025-01-06 08:32:00,12,B,C,Customer
7714,1720,2025-01-06 08:33:00,16,D,A,Subscriber
7715,1447,2025-01-06 08:34:00,14,D,E,Customer
7716,1893,2025-01-06 08:35:00,18,B,D,Subscriber
7717,1575,2025-01-06 08:36:00,13,C,A,Subscriber
7718,1257,2025-01-06 08:37:00,42,E,E,Subscriber
7719,1843,2025-01-06 08:38:00,34,B,E,Customer
7720,1120,2025-01-06 08:39:00,9,D,B,Customer
7721,1809,2025-01-06 08:40:00,5,E,B,Subscriber
7722,1977,2025-01-06 08:41:00,5,B,C,Subscriber
7723,1053,2025-01-06 08:42:00,24,E,A,Subscriber
7724,1330,2025-01-06 08:43:00,53,C,A,Subscriber
7725,1783,2025-01-06 08:44:00,15,D,A,Subscriber
7726,1240,2025-01-06 08:45:00,30,C,C,Customer
7727,1754,2025-01-06 08:46:00,48,C,D,Subscriber
7728,1529,2025-01-06 08:47:00,7,D,D,Customer
7729,1482,2025-01-06 08:48:00,10,C,D,Customer
7730,1186,2025-01-06 08:49:00,47,B,A,Subscriber
7731,1857,2025-01-06 08:50:00,49,B,E,Customer
7732,1655,2025-01-06 08:51:00,15,E,A,Subscriber
7733,1261,2025-01-06 08:52:00,12,B,E,Subscriber
7734,1952,2025-01-06 08:53:00,33,B,B,Customer
7735,1363,2025-01-06 08:54:00,14,E,C,Customer
7736,1490,2025-01-06 08:55:00,38,A,D,Subscriber
7737,1430,2025-01-06 08:56:00,28,D,A,Subscriber
7738,1238,2025-01-06 08:57:00,50,B,A,Subscriber
7739,1303,2025-01-06 08:58:00,52,E,B,Customer
7740,1297,2025-01-06 08:59:00,21,C,E,Customer
7741,1075,2025-01-06 09:00:00,36,C,D,Subscriber
7742,1699,2025-01-06 09:01:00,15,B,C,Customer
7743,1332,2025-01-06 09:02:00,38,D,E,Customer
7744,1899,2025-01-06 09:03:00,28,E,E,Subscriber
7745,1998,2025-01-06 09:04:00,59,E,D,Subscriber
7746,1757,2025-01-06 09:05:00,9,E,C,Subscriber
7747,1641,2025-01-06 09:06:00,33,E,D,Subscriber
7748,1473,2025-01-06 09:07:00,52,E,D,Subscriber
7749,1826,2025-01-06 09:08:00,52,D,A,Customer
7750,1922,2025-01-06 09:09:00,38,E,C,Subscriber
7751,1282,2025-01-06 09:10:00,20,D,E,Customer
7752,1590,2025-01-06 09:11:00,29,D,D,Subscriber
7753,1071,2025-01-06 09:12:00,41,D,B,Subscriber
7754,1262,2025-01-06 09:13:00,12,C,C,Subscriber
7755,1702,2025-01-06 09:14:00,33,A,B,Subscriber
7756,1878,2025-01-06 09:15:00,56,B,E,Subscriber
7757,1886,2025-01-06 09:16:00,50,C,C,Customer
7758,1941,2025-01-06 09:17:00,29,A,A,Subscriber
7759,1574,2025-01-06 09:18:00,46,C,C,Customer
7760,1999,2025-01-06 09:19:00,27,D,E,Subscriber
7761,1891,2025-01-06 09:20:00,38,D,A,Customer
7762,1011,2025-01-06 09:21:00,7,E,E,Subscriber
7763,1140,2025-01-06 09:22:00,34,D,C,Customer
7764,1765,2025-01-06 09:23:00,54,C,E,Subscriber
7765,1554,2025-01-06 09:24:00,57,B,C,Subscriber
7766,1016,2025-01-06 09:25:00,38,D,A,Subscriber
7767,1062,2025-01-06 09:26:00,36,A,C,Customer
7768,1252,2025-01-06 09:27:00,57,C,E,Subscriber
7769,1464,2025-01-06 09:28:00,33,A,E,Subscriber
7770,1375,2025-01-06 09:29:00,13,E,E,Subscriber
7771,1803,2025-01-06 09:30:00,6,E,B,Subscriber
7772,1980,2025-01-06 09:31:00,43,B,B,Customer
7773,1519,2025-01-06 09:32:00,11,C,B,Subscriber
7774,1836,2025-01-06 09:33:00,50,B,D,Subscriber
7775,1089,2025-01-06 09:34:00,9,A,C,Subscriber
7776,1719,2025-01-06 09:35:00,12,B,B,Customer
7777,1803,2025-01-06 09:36:00,36,A,E,Subscriber
7778,1795,2025-01-06 09:37:00,59,B,E,Customer
7779,1629,2025-01-06 09:38:00,58,E,B,Customer
7780,1860,2025-01-06 09:39:00,22,C,B,Customer
7781,1174,2025-01-06 09:40:00,42,B,E,Subscriber
7782,1075,2025-01-06 09:41:00,50,A,B,Customer
7783,1612,2025-01-06 09:42:00,22,C,D,Subscriber
7784,1925,2025-01-06 09:43:00,53,E,D,Subscriber
7785,1662,2025-01-06 09:44:00,45,E,D,Customer
7786,1399,2025-01-06 09:45:00,49,D,A,Customer
7787,1781,2025-01-06 09:46:00,20,C,D,Customer
7788,1969,2025-01-06 09:47:00,25,B,E,Subscriber
7789,1070,2025-01-06 09:48:00,14,E,A,Subscriber
7790,1179,2025-01-06 09:49:00,46,B,E,Customer
7791,1123,2025-01-06 09:50:00,8,B,E,Customer
7792,1380,2025-01-06 09:51:00,48,A,B,Customer
7793,1292,2025-01-06 09:52:00,12,B,C,Subscriber
7794,1796,2025-01-06 09:53:00,51,D,D,Customer
7795,1194,2025-01-06 09:54:00,57,C,C,Customer
7796,1910,2025-01-06 09:55:00,59,C,C,Subscriber
7797,1227,2025-01-06 09:56:00,23,A,B,Customer
7798,1430,2025-01-06 09:57:00,51,D,C,Subscriber
7799,1941,2025-01-06 09:58:00,44,D,D,Customer
7800,1435,2025-01-06 09:59:00,44,C,A,Subscriber
7801,1786,2025-01-06 10:00:00,55,D,E,Subscriber
7802,1460,2025-01-06 10:01:00,13,E,D,Subscriber
7803,1617,2025-01-06 10:02:00,34,B,B,Customer
7804,1020,2025-01-06 10:03:00,21,B,A,Customer
7805,1063,2025-01-06 10:04:00,44,C,B,Customer
7806,1164,2025-01-06 10:05:00,48,C,D,Subscriber
7807,1026,2025-01-06 10:06:00,19,D,E,Subscriber
7808,1310,2025-01-06 10:07:00,8,A,C,Customer
7809,1284,2025-01-06 10:08:00,10,C,C,Subscriber
7810,1659,2025-01-06 10:09:00,20,C,B,Customer
7811,1280,2025-01-06 10:10:00,30,C,A,Subscriber
7812,1837,2025-01-06 10:11:00,41,D,E,Subscriber
7813,1830,2025-01-06 10:12:00,27,E,B,Customer
7814,1163,2025-01-06 10:13:00,17,C,E,Subscriber
7815,1897,2025-01-06 10:14:00,51,E,B,Subscriber
7816,1917,2025-01-06 10:15:00,21,D,A,Subscriber
7817,1223,2025-01-06 10:16:00,58,A,D,Customer
7818,1783,2025-01-06 10:17:00,31,B,C,Subscriber
7819,1145,2025-01-06 10:18:00,56,B,E,Customer
7820,1964,2025-01-06 10:19:00,26,B,E,Customer
7821,1949,2025-01-06 10:20:00,41,B,A,Subscriber
7822,1867,2025-01-06 10:21:00,23,D,E,Customer
7823,1029,2025-01-06 10:22:00,43,B,D,Customer
7824,1044,2025-01-06 10:23:00,39,D,D,Customer
7825,1786,2025-01-06 10:24:00,17,A,A,Subscriber
7826,1470,2025-01-06 10:25:00,18,C,B,Customer
7827,1033,2025-01-06 10:26:00,52,C,B,Subscriber
7828,1652,2025-01-06 10:27:00,35,C,E,Customer
7829,1426,2025-01-06 10:28:00,49,D,E,Subscriber
7830,1829,2025-01-06 10:29:00,6,D,A,Subscriber
7831,1885,2025-01-06 10:30:00,50,D,D,Customer
7832,1220,2025-01-06 10:31:00,56,A,A,Customer
7833,1867,2025-01-06 10:32:00,43,E,B,Customer
7834,1533,2025-01-06 10:33:00,41,D,D,Customer
7835,1691,2025-01-06 10:34:00,18,D,E,Customer
7836,1947,2025-01-06 10:35:00,13,C,B,Subscriber
7837,1366,2025-01-06 10:36:00,14,B,C,Customer
7838,1931,2025-01-06 10:37:00,11,B,B,Subscriber
7839,1840,2025-01-06 10:38:00,32,A,D,Customer
7840,1742,2025-01-06 10:39:00,50,B,D,Customer
7841,1914,2025-01-06 10:40:00,29,E,A,Subscriber
7842,1549,2025-01-06 10:41:00,50,C,D,Subscriber
7843,1581,2025-01-06 10:42:00,32,A,C,Subscriber
7844,1115,2025-01-06 10:43:00,6,B,C,Subscriber
7845,1238,2025-01-06 10:44:00,21,B,D,Customer
7846,1334,2025-01-06 10:45:00,56,C,E,Customer
7847,1440,2025-01-06 10:46:00,8,A,D,Subscriber
7848,1147,2025-01-06 10:47:00,17,C,E,Subscriber
7849,1008,2025-01-06 10:48:00,22,A,D,Subscriber
7850,1287,2025-01-06 10:49:00,7,B,B,Subscriber
7851,1387,2025-01-06 10:50:00,55,C,D,Subscriber
7852,1049,2025-01-06 10:51:00,41,C,B,Customer
7853,1849,2025-01-06 10:52:00,37,E,E,Subscriber
7854,1516,2025-01-06 10:53:00,45,C,D,Subscriber
7855,1915,2025-01-06 10:54:00,28,A,E,Subscriber
7856,1854,2025-01-06 10:55:00,12,E,C,Customer
7857,1637,2025-01-06 10:56:00,39,C,A,Subscriber
7858,1586,2025-01-06 10:57:00,6,C,E,Customer
7859,1676,2025-01-06 10:58:00,37,E,B,Subscriber
7860,1277,2025-01-06 10:59:00,16,B,A,Subscriber
7861,1953,2025-01-06 11:00:00,26,C,D,Subscriber
7862,1835,2025-01-06 11:01:00,17,D,B,Subscriber
7863,1988,2025-01-06 11:02:00,14,B,A,Customer
7864,1299,2025-01-06 11:03:00,21,C,A,Subscriber
7865,1801,2025-01-06 11:04:00,47,B,E,Customer
7866,1588,2025-01-06 11:05:00,9,A,D,Customer
7867,1809,2025-01-06 11:06:00,13,B,D,Subscriber
7868,1648,2025-01-06 11:07:00,17,E,D,Subscriber
7869,1617,2025-01-06 11:08:00,56,C,E,Customer
7870,1606,2025-01-06 11:09:00,27,B,E,Subscriber
7871,1134,2025-01-06 11:10:00,34,D,D,Subscriber
7872,1579,2025-01-06 11:11:00,47,A,A,Customer
7873,1146,2025-01-06 11:12:00,59,A,D,Subscriber
7874,1489,2025-01-06 11:13:00,8,B,E,Customer
7875,1477,2025-01-06 11:14:00,25,E,D,Customer
7876,1158,2025-01-06 11:15:00,47,A,E,Subscriber
7877,1383,2025-01-06 11:16:00,13,B,D,Customer
7878,1162,2025-01-06 11:17:00,11,B,A,Subscriber
7879,1440,2025-01-06 11:18:00,20,A,A,Customer
7880,1852,2025-01-06 11:19:00,27,B,E,Customer
7881,1188,2025-01-06 11:20:00,27,B,E,Subscriber
7882,1414,2025-01-06 11:21:00,35,D,B,Subscriber
7883,1338,2025-01-06 11:22:00,9,B,C,Customer
7884,1606,2025-01-06 11:23:00,10,B,B,Customer
7885,1180,2025-01-06 11:24:00,55,E,E,Subscriber
7886,1287,2025-01-06 11:25:00,5,A,E,Customer
7887,1833,2025-01-06 11:26:00,52,E,D,Customer
7888,1186,2025-01-06 11:27:00,32,C,B,Subscriber
7889,1883,2025-01-06 11:28:00,22,E,C,Subscriber
7890,1137,2025-01-06 11:29:00,28,C,B,Customer
7891,1129,2025-01-06 11:30:00,17,C,A,Subscriber
7892,1193,2025-01-06 11:31:00,37,E,A,Customer
7893,1315,2025-01-06 11:32:00,14,D,B,Customer
7894,1983,2025-01-06 11:33:00,11,E,B,Customer
7895,1784,2025-01-06 11:34:00,41,A,E,Subscriber
7896,1863,2025-01-06 11:35:00,36,E,D,Subscriber
7897,1143,2025-01-06 11:36:00,49,D,A,Subscriber
7898,1015,2025-01-06 11:37:00,26,E,C,Customer
7899,1301,2025-01-06 11:38:00,20,D,D,Customer
7900,1422,2025-01-06 11:39:00,28,A,B,Customer
7901,1244,2025-01-06 11:40:00,56,B,A,Subscriber
7902,1926,2025-01-06 11:41:00,58,D,B,Customer
7903,1106,2025-01-06 11:42:00,18,D,A,Customer
7904,1087,2025-01-06 11:43:00,15,D,C,Customer
7905,1128,2025-01-06 11:44:00,23,A,D,Customer
7906,1906,2025-01-06 11:45:00,27,C,C,Customer
7907,1886,2025-01-06 11:46:00,38,D,C,Customer
7908,1340,2025-01-06 11:47:00,44,A,D,Subscriber
7909,1003,2025-01-06 11:48:00,17,B,D,Subscriber
7910,1326,2025-01-06 11:49:00,43,D,C,Subscriber
7911,1409,2025-01-06 11:50:00,48,C,B,Customer
7912,1878,2025-01-06 11:51:00,32,A,D,Subscriber
7913,1305,2025-01-06 11:52:00,44,B,C,Customer
7914,1907,2025-01-06 11:53:00,20,C,C,Customer
7915,1606,2025-01-06 11:54:00,54,B,C,Subscriber
7916,1720,2025-01-06 11:55:00,55,C,B,Customer
7917,1224,2025-01-06 11:56:00,32,E,E,Customer
7918,1970,2025-01-06 11:57:00,8,E,E,Customer
7919,1347,2025-01-06 11:58:00,32,E,D,Subscriber
7920,1991,2025-01-06 11:59:00,16,B,E,Customer
7921,1320,2025-01-06 12:00:00,20,E,A,Customer
7922,1558,2025-01-06 12:01:00,57,A,D,Subscriber
7923,1987,2025-01-06 12:02:00,58,A,D,Customer
7924,1180,2025-01-06 12:03:00,53,E,C,Subscriber
7925,1617,2025-01-06 12:04:00,40,C,A,Customer
7926,1710,2025-01-06 12:05:00,24,C,E,Subscriber
7927,1385,2025-01-06 12:06:00,30,B,D,Subscriber
7928,1617,2025-01-06 12:07:00,30,C,A,Subscriber
7929,1791,2025-01-06 12:08:00,26,D,B,Customer
7930,1771,2025-01-06 12:09:00,13,C,B,Customer
7931,1107,2025-01-06 12:10:00,9,A,C,Customer
7932,1530,2025-01-06 12:11:00,21,C,A,Customer
7933,1409,2025-01-06 12:12:00,53,B,D,Subscriber
7934,1970,2025-01-06 12:13:00,38,C,B,Subscriber
7935,1295,2025-01-06 12:14:00,6,B,B,Subscriber
7936,1817,2025-01-06 12:15:00,57,D,E,Customer
7937,1170,2025-01-06 12:16:00,59,E,E,Customer
7938,1330,2025-01-06 12:17:00,11,D,A,Subscriber
7939,1492,2025-01-06 12:18:00,40,A,E,Subscriber
7940,1194,2025-01-06 12:19:00,17,D,A,Subscriber
7941,1011,2025-01-06 12:20:00,24,D,D,Subscriber
7942,1194,2025-01-06 12:21:00,34,A,D,Subscriber
7943,1489,2025-01-06 12:22:00,34,A,D,Subscriber
7944,1794,2025-01-06 12:23:00,15,E,E,Subscriber
7945,1880,2025-01-06 12:24:00,35,E,E,Subscriber
7946,1181,2025-01-06 12:25:00,7,C,C,Customer
7947,1961,2025-01-06 12:26:00,6,B,B,Subscriber
7948,1816,2025-01-06 12:27:00,52,A,D,Subscriber
7949,1655,2025-01-06 12:28:00,7,D,E,Customer
7950,1897,2025-01-06 12:29:00,19,D,B,Customer
7951,1315,2025-01-06 12:30:00,21,E,D,Customer
7952,1693,2025-01-06 12:31:00,52,B,D,Customer
7953,1029,2025-01-06 12:32:00,56,A,B,Customer
7954,1595,2025-01-06 12:33:00,11,E,B,Subscriber
7955,1677,2025-01-06 12:34:00,52,B,E,Subscriber
7956,1795,2025-01-06 12:35:00,9,A,B,Customer
7957,1792,2025-01-06 12:36:00,38,D,B,Customer
7958,1095,2025-01-06 12:37:00,37,D,E,Subscriber
7959,1380,2025-01-06 12:38:00,58,E,D,Customer
7960,1777,2025-01-06 12:39:00,49,B,B,Subscriber
7961,1443,2025-01-06 12:40:00,20,D,C,Customer
7962,1297,2025-01-06 12:41:00,41,B,A,Subscriber
7963,1807,2025-01-06 12:42:00,7,E,B,Customer
7964,1736,2025-01-06 12:43:00,51,C,B,Customer
7965,1844,2025-01-06 12:44:00,52,B,A,Customer
7966,1360,2025-01-06 12:45:00,47,B,C,Customer
7967,1373,2025-01-06 12:46:00,55,E,D,Customer
7968,1553,2025-01-06 12:47:00,54,C,C,Subscriber
7969,1302,2025-01-06 12:48:00,25,D,A,Customer
7970,1420,2025-01-06 12:49:00,45,A,B,Customer
7971,1245,2025-01-06 12:50:00,12,E,D,Subscriber
7972,1719,2025-01-06 12:51:00,26,A,C,Customer
7973,1236,2025-01-06 12:52:00,55,C,C,Customer
7974,1533,2025-01-06 12:53:00,58,C,D,Subscriber
7975,1184,2025-01-06 12:54:00,9,B,C,Subscriber
7976,1467,2025-01-06 12:55:00,21,A,A,Customer
7977,1753,2025-01-06 12:56:00,41,A,D,Customer
7978,1362,2025-01-06 12:57:00,18,C,A,Customer
7979,1282,2025-01-06 12:58:00,43,A,D,Customer
7980,1552,2025-01-06 12:59:00,45,D,A,Subscriber
7981,1335,2025-01-06 13:00:00,32,C,B,Subscriber
7982,1161,2025-01-06 13:01:00,35,B,B,Subscriber
7983,1159,2025-01-06 13:02:00,21,B,C,Customer
7984,1473,2025-01-06 13:03:00,39,B,D,Subscriber
7985,1600,2025-01-06 13:04:00,44,A,D,Customer
7986,1321,2025-01-06 13:05:00,26,C,A,Subscriber
7987,1011,2025-01-06 13:06:00,49,B,C,Customer
7988,1423,2025-01-06 13:07:00,52,C,C,Subscriber
7989,1072,2025-01-06 13:08:00,57,A,D,Subscriber
7990,1587,2025-01-06 13:09:00,33,D,B,Subscriber
7991,1857,2025-01-06 13:10:00,14,D,D,Subscriber
7992,1200,2025-01-06 13:11:00,22,D,D,Subscriber
7993,1521,2025-01-06 13:12:00,39,A,E,Customer
7994,1863,2025-01-06 13:13:00,48,B,A,Subscriber
7995,1504,2025-01-06 13:14:00,20,A,A,Subscriber
7996,1737,2025-01-06 13:15:00,54,C,E,Subscriber
7997,1687,2025-01-06 13:16:00,53,D,C,Customer
7998,1787,2025-01-06 13:17:00,11,C,A,Customer
7999,1038,2025-01-06 13:18:00,34,A,C,Customer
8000,1059,2025-01-06 13:19:00,23,E,B,Subscriber
8001,1577,2025-01-06 13:20:00,59,E,C,Subscriber
8002,1320,2025-01-06 13:21:00,27,A,A,Subscriber
8003,1434,2025-01-06 13:22:00,12,B,C,Subscriber
8004,1635,2025-01-06 13:23:00,21,C,B,Customer
8005,1675,2025-01-06 13:24:00,25,A,E,Customer
8006,1407,2025-01-06 13:25:00,30,A,A,Subscriber
8007,1922,2025-01-06 13:26:00,32,E,B,Subscriber
8008,1385,2025-01-06 13:27:00,43,D,D,Subscriber
8009,1670,2025-01-06 13:28:00,37,D,E,Subscriber
8010,1568,2025-01-06 13:29:00,44,B,E,Subscriber
8011,1077,2025-01-06 13:30:00,23,B,A,Subscriber
8012,1193,2025-01-06 13:31:00,33,B,B,Subscriber
8013,1284,2025-01-06 13:32:00,24,E,D,Customer
8014,1526,2025-01-06 13:33:00,24,A,B,Subscriber
8015,1523,2025-01-06 13:34:00,14,B,C,Subscriber
8016,1612,2025-01-06 13:35:00,16,E,A,Subscriber
8017,1155,2025-01-06 13:36:00,37,C,C,Customer
8018,1339,2025-01-06 13:37:00,29,A,C,Customer
8019,1124,2025-01-06 13:38:00,29,C,E,Subscriber
8020,1870,2025-01-06 13:39:00,57,D,E,Subscriber
8021,1279,2025-01-06 13:40:00,8,D,C,Customer
8022,1916,2025-01-06 13:41:00,8,A,B,Customer
8023,1905,2025-01-06 13:42:00,13,B,A,Customer
8024,1621,2025-01-06 13:43:00,19,A,A,Customer
8025,1845,2025-01-06 13:44:00,30,B,B,Customer
8026,1868,2025-01-06 13:45:00,19,D,C,Customer
8027,1657,2025-01-06 13:46:00,30,A,A,Subscriber
8028,1727,2025-01-06 13:47:00,32,A,E,Customer
8029,1909,2025-01-06 13:48:00,11,B,D,Subscriber
8030,1673,2025-01-06 13:49:00,36,D,E,Subscriber
8031,1127,2025-01-06 13:50:00,16,D,B,Subscriber
8032,1313,2025-01-06 13:51:00,39,B,D,Customer
8033,1331,2025-01-06 13:52:00,56,B,A,Subscriber
8034,1149,2025-01-06 13:53:00,36,B,A,Customer
8035,1453,2025-01-06 13:54:00,13,D,D,Subscriber
8036,1035,2025-01-06 13:55:00,18,D,A,Customer
8037,1684,2025-01-06 13:56:00,17,A,D,Customer
8038,1419,2025-01-06 13:57:00,48,D,C,Customer
8039,1021,2025-01-06 13:58:00,37,C,B,Customer
8040,1205,2025-01-06 13:59:00,36,C,E,Customer
8041,1638,2025-01-06 14:00:00,23,B,D,Customer
8042,1847,2025-01-06 14:01:00,34,B,D,Subscriber
8043,1956,2025-01-06 14:02:00,20,B,C,Subscriber
8044,1355,2025-01-06 14:03:00,16,A,E,Customer
8045,1439,2025-01-06 14:04:00,14,C,C,Subscriber
8046,1728,2025-01-06 14:05:00,6,C,C,Customer
8047,1095,2025-01-06 14:06:00,22,D,B,Subscriber
8048,1928,2025-01-06 14:07:00,17,C,A,Customer
8049,1940,2025-01-06 14:08:00,33,D,E,Subscriber
8050,1163,2025-01-06 14:09:00,28,A,C,Subscriber
8051,1147,2025-01-06 14:10:00,42,B,A,Customer
8052,1529,2025-01-06 14:11:00,16,B,A,Customer
8053,1293,2025-01-06 14:12:00,33,D,A,Customer
8054,1194,2025-01-06 14:13:00,26,E,A,Customer
8055,1662,2025-01-06 14:14:00,40,D,B,Subscriber
8056,1479,2025-01-06 14:15:00,5,A,B,Customer
8057,1876,2025-01-06 14:16:00,47,C,C,Customer
8058,1122,2025-01-06 14:17:00,59,D,A,Subscriber
8059,1399,2025-01-06 14:18:00,44,A,C,Customer
8060,1698,2025-01-06 14:19:00,38,B,D,Customer
8061,1964,2025-01-06 14:20:00,38,E,B,Customer
8062,1451,2025-01-06 14:21:00,52,E,B,Customer
8063,1660,2025-01-06 14:22:00,37,D,E,Customer
8064,1103,2025-01-06 14:23:00,8,C,D,Subscriber
8065,1754,2025-01-06 14:24:00,42,D,B,Customer
8066,1461,2025-01-06 14:25:00,34,E,A,Subscriber
8067,1742,2025-01-06 14:26:00,57,E,A,Customer
8068,1990,2025-01-06 14:27:00,56,B,A,Subscriber
8069,1717,2025-01-06 14:28:00,50,C,C,Subscriber
8070,1709,2025-01-06 14:29:00,24,C,B,Subscriber
8071,1395,2025-01-06 14:30:00,30,E,C,Subscriber
8072,1911,2025-01-06 14:31:00,19,E,B,Customer
8073,1336,2025-01-06 14:32:00,11,D,E,Customer
8074,1598,2025-01-06 14:33:00,11,D,C,Subscriber
8075,1141,2025-01-06 14:34:00,54,B,B,Subscriber
8076,1316,2025-01-06 14:35:00,33,E,E,Customer
8077,1710,2025-01-06 14:36:00,27,D,B,Customer
8078,1557,2025-01-06 14:37:00,38,B,D,Subscriber
8079,1799,2025-01-06 14:38:00,24,C,C,Customer
8080,1526,2025-01-06 14:39:00,19,E,A,Subscriber
8081,1555,2025-01-06 14:40:00,37,A,E,Customer
8082,1400,2025-01-06 14:41:00,57,E,E,Customer
8083,1680,2025-01-06 14:42:00,21,D,A,Subscriber
8084,1309,2025-01-06 14:43:00,24,E,E,Customer
8085,1494,2025-01-06 14:44:00,17,A,A,Customer
8086,1555,2025-01-06 14:45:00,48,E,A,Customer
