timestamp,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,weather_condition
2025-01-08 10:36:00,13.79,84.59,21.5,4.78,Storm
2025-01-08 10:37:00,12.18,37.74,26.41,5.26,Cloudy
2025-01-08 10:38:00,30.36,58.21,0.65,7.38,Storm
2025-01-08 10:39:00,30.24,89.09,38.72,6.44,Storm
2025-01-08 10:40:00,21.42,65.95,15.04,2.48,Clear
2025-01-08 10:41:00,10.89,80.92,10.88,6.47,Rain
2025-01-08 10:42:00,29.16,83.38,28.51,0.07,Storm
2025-01-08 10:43:00,20.3,34.26,31.54,4.89,Clear
2025-01-08 10:44:00,30.41,58.86,16.71,0.78,Clear
2025-01-08 10:45:00,13.6,87.71,24.2,8.05,Storm
2025-01-08 10:46:00,21.58,38.96,10.57,1.12,Storm
2025-01-08 10:47:00,23.16,41.31,28.1,9.06,Storm
2025-01-08 10:48:00,19.24,60.36,19.9,4.54,Rain
2025-01-08 10:49:00,34.75,37.99,5.58,1.77,Clear
2025-01-08 10:50:00,29.07,81.59,32.86,5.54,Cloudy
2025-01-08 10:51:00,30.75,75.77,36.0,6.48,Rain
2025-01-08 10:52:00,16.03,80.97,13.8,6.62,Clear
2025-01-08 10:53:00,19.62,54.31,14.85,8.25,Rain
2025-01-08 10:54:00,12.77,68.82,30.88,5.95,Rain
2025-01-08 10:55:00,34.96,49.62,34.25,2.06,Cloudy
2025-01-08 10:56:00,16.44,33.79,20.99,4.4,Cloudy
2025-01-08 10:57:00,12.51,76.49,34.59,7.95,Rain
2025-01-08 10:58:00,15.13,88.3,0.73,4.36,Storm
2025-01-08 10:59:00,24.29,47.16,6.59,0.95,Rain
2025-01-08 11:00:00,18.39,47.26,34.55,8.45,Storm
2025-01-08 11:01:00,14.1,42.39,26.88,9.71,Clear
2025-01-08 11:02:00,21.71,55.6,25.64,8.53,Rain
2025-01-08 11:03:00,26.76,52.54,26.22,0.06,Storm
2025-01-08 11:04:00,26.62,83.09,4.43,9.97,Clear
2025-01-08 11:05:00,10.37,77.42,34.57,4.53,Cloudy
2025-01-08 11:06:00,28.89,82.83,3.91,3.41,Clear
2025-01-08 11:07:00,16.03,85.17,8.18,1.56,Clear
2025-01-08 11:08:00,33.05,70.75,29.54,6.46,Storm
2025-01-08 11:09:00,13.46,68.6,9.57,3.43,Cloudy
2025-01-08 11:10:00,19.99,57.97,32.16,8.9,Clear
2025-01-08 11:11:00,17.81,34.98,29.06,4.52,Cloudy
2025-01-08 11:12:00,22.28,56.78,29.69,2.9,Clear
2025-01-08 11:13:00,17.84,51.75,16.92,1.02,Clear
2025-01-08 11:14:00,29.28,52.71,22.36,5.8,Clear
2025-01-08 11:15:00,19.55,60.09,17.89,6.75,Clear
2025-01-08 11:16:00,18.75,61.64,29.59,0.2,Clear
2025-01-08 11:17:00,34.28,42.96,4.85,8.92,Cloudy
2025-01-08 11:18:00,20.09,46.49,18.18,0.06,Rain
2025-01-08 11:19:00,13.25,42.19,31.67,5.03,Storm
2025-01-08 11:20:00,16.7,74.18,8.81,2.47,Storm
2025-01-08 11:21:00,28.09,87.86,17.48,9.65,Storm
2025-01-08 11:22:00,16.55,44.68,11.64,4.66,Clear
2025-01-08 11:23:00,27.01,81.82,17.9,9.03,Rain
2025-01-08 11:24:00,32.87,73.81,2.02,9.41,Storm
2025-01-08 11:25:00,19.35,48.37,19.01,3.91,Clear
2025-01-08 11:26:00,14.82,61.5,16.27,6.46,Storm
2025-01-08 11:27:00,27.92,66.6,37.5,5.15,Rain
2025-01-08 11:28:00,20.94,76.29,10.16,3.07,Clear
2025-01-08 11:29:00,11.15,62.66,10.36,5.9,Rain
2025-01-08 11:30:00,24.46,69.34,6.02,4.82,Rain
2025-01-08 11:31:00,24.51,49.23,9.99,4.49,Clear
2025-01-08 11:32:00,27.04,37.4,37.74,3.38,Clear
2025-01-08 11:33:00,28.38,33.61,25.1,0.06,Cloudy
2025-01-08 11:34:00,26.14,47.51,0.62,9.02,Storm
2025-01-08 11:35:00,18.46,70.07,1.38,2.6,Cloudy
2025-01-08 11:36:00,30.88,35.35,1.08,1.77,Rain
2025-01-08 11:37:00,33.38,74.33,10.12,0.14,Rain
2025-01-08 11:38:00,17.55,54.43,2.3,4.52,Cloudy
2025-01-08 11:39:00,17.05,58.09,2.68,6.32,Rain
2025-01-08 11:40:00,22.83,42.78,17.51,2.56,Rain
2025-01-08 11:41:00,34.64,71.84,0.31,1.61,Cloudy
2025-01-08 11:42:00,14.08,88.23,0.66,5.12,Rain
2025-01-08 11:43:00,22.37,54.07,24.79,9.99,Rain
2025-01-08 11:44:00,14.86,36.93,27.91,7.75,Clear
2025-01-08 11:45:00,20.25,31.03,38.59,4.95,Clear
2025-01-08 11:46:00,19.47,81.97,19.35,2.95,Cloudy
2025-01-08 11:47:00,24.27,72.32,22.72,1.68,Clear
2025-01-08 11:48:00,10.87,80.78,23.7,4.42,Rain
2025-01-08 11:49:00,30.18,53.56,29.93,4.6,Rain
2025-01-08 11:50:00,27.73,68.0,16.61,1.44,Clear
2025-01-08 11:51:00,35.0,53.27,39.4,9.77,Storm
2025-01-08 11:52:00,16.39,49.72,19.96,3.44,Clear
2025-01-08 11:53:00,31.69,65.42,5.11,4.86,Storm
2025-01-08 11:54:00,25.26,43.11,29.91,1.69,Rain
2025-01-08 11:55:00,15.77,73.74,20.78,3.75,Cloudy
2025-01-08 11:56:00,17.39,68.02,26.0,1.3,Clear
2025-01-08 11:57:00,10.51,54.39,20.56,8.19,Cloudy
2025-01-08 11:58:00,18.59,47.12,26.03,3.68,Rain
2025-01-08 11:59:00,32.49,51.59,18.12,0.13,Clear
2025-01-08 12:00:00,11.88,48.69,15.63,6.95,Clear
2025-01-08 12:01:00,33.2,51.68,7.55,3.55,Storm
2025-01-08 12:02:00,19.49,30.96,13.27,3.95,Clear
2025-01-08 12:03:00,28.52,50.42,1.5,3.41,Clear
2025-01-08 12:04:00,26.46,62.45,19.84,3.63,Storm
2025-01-08 12:05:00,26.81,58.94,17.22,3.18,Storm
2025-01-08 12:06:00,23.71,38.47,4.62,7.76,Storm
2025-01-08 12:07:00,21.61,86.82,22.49,6.09,Rain
2025-01-08 12:08:00,33.21,41.07,35.7,2.13,Cloudy
2025-01-08 12:09:00,27.0,64.68,20.45,7.44,Cloudy
2025-01-08 12:10:00,25.37,52.28,1.95,2.76,Rain
2025-01-08 12:11:00,20.46,70.4,16.63,1.99,Storm
2025-01-08 12:12:00,15.63,56.14,36.49,4.51,Clear
2025-01-08 12:13:00,10.05,32.46,38.1,7.46,Cloudy
2025-01-08 12:14:00,34.52,68.03,33.84,5.17,Rain
2025-01-08 12:15:00,28.91,85.54,17.24,4.26,Clear
2025-01-08 12:16:00,34.85,82.17,15.17,5.49,Cloudy
2025-01-08 12:17:00,29.25,49.7,11.48,9.13,Cloudy
2025-01-08 12:18:00,11.14,49.51,5.73,7.49,Clear
2025-01-08 12:19:00,21.1,65.26,36.03,5.44,Rain
2025-01-08 12:20:00,12.92,41.8,27.16,5.25,Clear
2025-01-08 12:21:00,30.03,67.66,32.87,0.88,Rain
2025-01-08 12:22:00,14.65,78.07,3.99,0.37,Storm
2025-01-08 12:23:00,26.44,42.21,6.87,8.96,Storm
2025-01-08 12:24:00,26.46,87.48,1.39,9.06,Rain
2025-01-08 12:25:00,25.97,60.19,17.85,6.02,Storm
2025-01-08 12:26:00,31.96,43.06,17.4,9.7,Cloudy
2025-01-08 12:27:00,28.14,34.01,33.34,6.01,Rain
2025-01-08 12:28:00,18.19,47.19,1.18,8.29,Storm
2025-01-08 12:29:00,17.87,58.41,20.67,1.0,Cloudy
2025-01-08 12:30:00,10.56,58.71,29.64,9.1,Cloudy
2025-01-08 12:31:00,32.71,42.27,25.52,4.73,Clear
2025-01-08 12:32:00,12.59,45.49,38.58,9.31,Cloudy
2025-01-08 12:33:00,21.98,70.7,35.21,6.26,Rain
2025-01-08 12:34:00,22.71,76.49,6.91,4.47,Storm
2025-01-08 12:35:00,21.2,36.47,15.69,0.71,Rain
2025-01-08 12:36:00,24.36,69.96,29.87,4.72,Storm
2025-01-08 12:37:00,28.23,84.98,16.85,0.49,Rain
2025-01-08 12:38:00,14.91,32.11,16.91,7.88,Storm
2025-01-08 12:39:00,11.84,66.78,8.51,0.92,Cloudy
2025-01-08 12:40:00,31.44,64.96,6.64,2.82,Storm
2025-01-08 12:41:00,22.37,44.15,26.28,4.38,Clear
2025-01-08 12:42:00,13.18,79.49,39.52,6.26,Rain
2025-01-08 12:43:00,26.8,30.39,37.12,6.43,Clear
2025-01-08 12:44:00,15.58,85.75,34.66,0.89,Storm
2025-01-08 12:45:00,12.05,65.89,39.23,1.27,Clear
2025-01-08 12:46:00,17.06,59.46,7.24,9.91,Storm
2025-01-08 12:47:00,17.42,74.41,17.3,8.41,Storm
2025-01-08 12:48:00,31.71,86.53,5.59,3.24,Clear
2025-01-08 12:49:00,17.68,79.31,19.03,5.6,Rain
2025-01-08 12:50:00,29.51,64.07,3.42,6.89,Rain
2025-01-08 12:51:00,24.43,37.56,27.11,1.67,Storm
2025-01-08 12:52:00,12.37,52.84,17.83,1.35,Cloudy
2025-01-08 12:53:00,13.91,82.38,34.9,4.98,Storm
2025-01-08 12:54:00,12.0,81.07,9.24,3.17,Rain
2025-01-08 12:55:00,20.04,55.18,15.76,4.77,Clear
2025-01-08 12:56:00,34.25,58.39,0.05,1.67,Cloudy
2025-01-08 12:57:00,14.52,71.06,18.64,0.98,Storm
2025-01-08 12:58:00,18.55,56.36,3.33,9.68,Rain
2025-01-08 12:59:00,30.5,35.37,37.28,1.0,Clear
2025-01-08 13:00:00,31.89,73.77,38.06,8.6,Clear
2025-01-08 13:01:00,28.38,69.0,22.16,4.61,Cloudy
2025-01-08 13:02:00,21.68,41.92,17.48,4.47,Clear
2025-01-08 13:03:00,26.22,78.17,19.03,4.38,Clear
2025-01-08 13:04:00,21.25,78.99,13.87,0.46,Storm
2025-01-08 13:05:00,31.22,44.82,17.48,0.56,Cloudy
2025-01-08 13:06:00,20.25,38.48,20.05,1.2,Rain
2025-01-08 13:07:00,30.44,41.78,38.5,7.5,Clear
2025-01-08 13:08:00,24.64,59.59,16.01,2.65,Cloudy
2025-01-08 13:09:00,23.03,49.16,30.08,6.51,Storm
2025-01-08 13:10:00,26.41,70.4,29.29,3.57,Cloudy
2025-01-08 13:11:00,17.3,61.28,38.37,7.43,Rain
2025-01-08 13:12:00,19.8,70.27,2.03,8.7,Cloudy
2025-01-08 13:13:00,30.13,43.25,3.48,4.74,Storm
2025-01-08 13:14:00,19.6,65.47,23.04,0.49,Rain
2025-01-08 13:15:00,26.34,82.99,19.07,6.97,Rain
2025-01-08 13:16:00,26.59,65.02,24.73,4.21,Rain
2025-01-08 13:17:00,31.74,71.33,21.34,8.05,Clear
2025-01-08 13:18:00,21.09,87.01,30.61,9.17,Cloudy
2025-01-08 13:19:00,32.56,83.19,35.56,9.11,Clear
2025-01-08 13:20:00,34.83,43.5,21.34,8.51,Storm
2025-01-08 13:21:00,14.23,78.98,3.56,1.09,Storm
2025-01-08 13:22:00,27.89,88.8,4.37,7.67,Storm
2025-01-08 13:23:00,27.46,77.33,8.94,6.66,Storm
2025-01-08 13:24:00,21.4,37.72,34.43,2.85,Storm
2025-01-08 13:25:00,17.6,67.21,23.19,2.24,Cloudy
2025-01-08 13:26:00,10.68,69.17,15.06,9.09,Cloudy
2025-01-08 13:27:00,25.91,38.85,14.5,9.92,Storm
2025-01-08 13:28:00,17.89,63.3,2.45,7.84,Cloudy
2025-01-08 13:29:00,23.8,85.39,11.12,1.44,Rain
2025-01-08 13:30:00,13.05,47.73,14.4,5.58,Cloudy
2025-01-08 13:31:00,11.11,78.45,3.43,2.69,Rain
2025-01-08 13:32:00,30.06,68.61,16.65,2.71,Cloudy
2025-01-08 13:33:00,13.07,70.47,15.56,1.32,Storm
2025-01-08 13:34:00,13.43,47.97,38.05,1.74,Cloudy
2025-01-08 13:35:00,24.26,75.42,18.94,4.41,Cloudy
2025-01-08 13:36:00,28.28,68.2,26.36,1.08,Clear
2025-01-08 13:37:00,10.2,61.45,35.17,1.49,Storm
2025-01-08 13:38:00,21.05,59.43,35.36,1.23,Rain
2025-01-08 13:39:00,25.78,48.41,24.74,2.98,Clear
2025-01-08 13:40:00,28.45,42.13,20.83,9.61,Rain
2025-01-08 13:41:00,33.7,76.03,12.83,0.46,Cloudy
2025-01-08 13:42:00,10.4,41.97,18.09,2.48,Cloudy
2025-01-08 13:43:00,32.47,40.04,2.97,8.98,Rain
2025-01-08 13:44:00,34.17,81.07,6.57,0.9,Rain
2025-01-08 13:45:00,31.64,34.8,14.96,8.03,Rain
2025-01-08 13:46:00,33.72,39.2,0.93,0.6,Cloudy
2025-01-08 13:47:00,12.96,35.46,28.64,2.35,Rain
2025-01-08 13:48:00,34.81,87.49,23.55,8.74,Storm
2025-01-08 13:49:00,29.13,36.29,34.21,0.06,Cloudy
2025-01-08 13:50:00,11.74,30.36,6.7,4.68,Clear
2025-01-08 13:51:00,26.97,66.74,37.28,7.32,Cloudy
2025-01-08 13:52:00,27.58,72.81,36.07,3.42,Storm
2025-01-08 13:53:00,25.73,40.66,21.5,1.82,Clear
2025-01-08 13:54:00,31.87,50.93,14.67,0.63,Cloudy
2025-01-08 13:55:00,28.72,48.59,34.64,8.78,Storm
2025-01-08 13:56:00,14.04,73.43,37.64,7.66,Storm
2025-01-08 13:57:00,16.25,53.65,6.47,6.77,Storm
2025-01-08 13:58:00,21.59,61.72,23.13,8.01,Rain
2025-01-08 13:59:00,19.87,76.59,20.12,5.44,Clear
2025-01-08 14:00:00,26.57,59.6,21.45,8.64,Rain
2025-01-08 14:01:00,13.41,73.54,2.77,5.04,Rain
2025-01-08 14:02:00,18.86,64.0,15.27,3.92,Cloudy
2025-01-08 14:03:00,16.07,72.76,5.96,5.25,Rain
2025-01-08 14:04:00,17.34,35.44,34.89,9.71,Rain
2025-01-08 14:05:00,27.77,88.69,18.16,6.73,Rain
2025-01-08 14:06:00,12.01,35.22,33.5,1.72,Clear
2025-01-08 14:07:00,32.18,68.17,8.7,4.34,Cloudy
2025-01-08 14:08:00,26.03,31.39,34.58,7.18,Cloudy
2025-01-08 14:09:00,20.29,61.03,5.58,4.19,Rain
2025-01-08 14:10:00,22.14,35.76,6.17,6.73,Cloudy
2025-01-08 14:11:00,27.45,35.4,39.51,0.39,Rain
2025-01-08 14:12:00,28.27,47.1,1.15,4.01,Storm
2025-01-08 14:13:00,30.12,44.5,1.26,3.06,Storm
2025-01-08 14:14:00,16.59,38.21,4.21,6.06,Cloudy
2025-01-08 14:15:00,31.45,64.75,7.56,1.08,Storm
2025-01-08 14:16:00,30.76,83.12,2.74,4.53,Storm
2025-01-08 14:17:00,31.38,85.05,38.02,6.0,Rain
2025-01-08 14:18:00,12.02,47.42,12.06,0.91,Storm
2025-01-08 14:19:00,13.59,81.87,38.61,5.22,Rain
2025-01-08 14:20:00,25.62,88.05,35.06,7.45,Rain
2025-01-08 14:21:00,33.82,48.73,30.62,5.72,Storm
2025-01-08 14:22:00,12.75,86.23,1.08,0.43,Cloudy
2025-01-08 14:23:00,28.47,55.56,29.1,5.2,Cloudy
2025-01-08 14:24:00,13.4,57.84,15.1,2.57,Cloudy
2025-01-08 14:25:00,33.76,58.82,35.01,8.72,Rain
2025-01-08 14:26:00,30.0,73.87,22.09,5.97,Cloudy
2025-01-08 14:27:00,17.21,45.64,9.3,1.48,Clear
2025-01-08 14:28:00,11.19,44.42,24.26,6.33,Clear
2025-01-08 14:29:00,20.92,67.77,21.23,5.88,Rain
2025-01-08 14:30:00,23.13,63.46,27.69,0.48,Cloudy
2025-01-08 14:31:00,23.18,34.26,10.15,4.47,Cloudy
2025-01-08 14:32:00,31.3,84.15,39.59,7.25,Rain
2025-01-08 14:33:00,34.52,47.44,26.78,3.89,Cloudy
2025-01-08 14:34:00,20.8,75.06,15.43,4.22,Cloudy
2025-01-08 14:35:00,14.09,64.71,23.57,0.49,Cloudy
2025-01-08 14:36:00,19.42,64.33,16.31,2.95,Clear
2025-01-08 14:37:00,27.8,81.52,34.65,9.6,Clear
2025-01-08 14:38:00,24.59,82.83,37.63,8.26,Rain
2025-01-08 14:39:00,12.17,63.61,36.35,0.77,Clear
2025-01-08 14:40:00,15.25,55.71,17.13,3.02,Cloudy
2025-01-08 14:41:00,27.34,67.2,8.7,5.68,Cloudy
2025-01-08 14:42:00,27.45,37.18,24.23,0.82,Clear
2025-01-08 14:43:00,25.23,55.2,22.5,6.96,Clear
2025-01-08 14:44:00,17.35,69.72,2.56,7.04,Cloudy
2025-01-08 14:45:00,14.08,75.78,34.02,5.66,Clear
2025-01-08 14:46:00,15.72,73.28,1.51,7.02,Rain
2025-01-08 14:47:00,30.19,40.48,1.42,0.53,Clear
2025-01-08 14:48:00,22.21,66.69,29.38,2.53,Rain
2025-01-08 14:49:00,18.78,35.42,37.74,3.41,Cloudy
2025-01-08 14:50:00,13.4,65.76,27.93,9.18,Storm
2025-01-08 14:51:00,19.81,74.76,31.3,9.27,Cloudy
2025-01-08 14:52:00,20.44,67.88,36.69,8.95,Storm
2025-01-08 14:53:00,32.15,67.49,13.02,3.43,Storm
2025-01-08 14:54:00,33.5,69.19,24.61,9.82,Cloudy
2025-01-08 14:55:00,30.99,55.08,14.36,1.02,Rain
2025-01-08 14:56:00,19.7,53.1,31.5,4.86,Cloudy
2025-01-08 14:57:00,23.98,56.7,31.86,3.68,Clear
2025-01-08 14:58:00,31.03,42.68,19.44,6.9,Clear
2025-01-08 14:59:00,11.26,57.23,30.73,5.97,Rain
2025-01-08 15:00:00,23.32,84.27,15.57,7.41,Storm
2025-01-08 15:01:00,19.97,47.44,27.22,8.98,Cloudy
2025-01-08 15:02:00,19.53,55.86,12.51,6.93,Rain
2025-01-08 15:03:00,18.75,68.76,5.02,7.08,Cloudy
2025-01-08 15:04:00,26.01,76.03,33.04,0.78,Clear
2025-01-08 15:05:00,20.43,30.54,1.33,1.13,Clear
2025-01-08 15:06:00,18.05,69.84,19.18,3.71,Rain
2025-01-08 15:07:00,24.16,38.6,38.25,4.23,Storm
2025-01-08 15:08:00,19.33,74.63,0.04,1.57,Cloudy
2025-01-08 15:09:00,10.87,38.16,37.41,1.35,Clear
2025-01-08 15:10:00,20.44,75.01,3.57,4.18,Clear
2025-01-08 15:11:00,14.9,86.74,22.94,4.29,Rain
2025-01-08 15:12:00,12.5,43.41,17.59,8.12,Clear
2025-01-08 15:13:00,31.81,30.52,7.89,2.95,Cloudy
2025-01-08 15:14:00,27.3,36.65,28.41,7.19,Storm
2025-01-08 15:15:00,19.52,85.16,11.75,7.67,Rain
2025-01-08 15:16:00,34.63,58.22,29.84,4.04,Cloudy
2025-01-08 15:17:00,19.18,62.26,15.76,6.6,Cloudy
2025-01-08 15:18:00,16.11,39.19,1.7,4.57,Rain
2025-01-08 15:19:00,21.84,89.23,17.24,3.96,Cloudy
2025-01-08 15:20:00,33.64,40.95,26.1,3.2,Clear
2025-01-08 15:21:00,26.6,66.14,4.88,7.39,Cloudy
2025-01-08 15:22:00,28.26,64.17,32.98,3.95,Storm
2025-01-08 15:23:00,14.13,33.92,24.11,5.03,Rain
2025-01-08 15:24:00,11.0,89.79,36.19,6.14,Storm
2025-01-08 15:25:00,23.43,63.0,36.76,7.16,Storm
2025-01-08 15:26:00,18.26,39.33,38.63,1.09,Storm
2025-01-08 15:27:00,11.07,75.29,17.24,5.92,Clear
2025-01-08 15:28:00,32.4,53.55,13.37,5.13,Cloudy
2025-01-08 15:29:00,10.63,70.21,33.96,7.99,Cloudy
2025-01-08 15:30:00,10.32,43.41,26.62,2.97,Rain
2025-01-08 15:31:00,17.48,85.34,14.43,8.01,Storm
2025-01-08 15:32:00,22.43,32.46,35.8,7.52,Storm
2025-01-08 15:33:00,21.27,31.21,10.29,8.37,Rain
2025-01-08 15:34:00,19.0,81.89,36.4,1.79,Clear
2025-01-08 15:35:00,31.59,62.65,32.07,8.78,Rain
2025-01-08 15:36:00,17.44,50.49,16.49,4.44,Storm
2025-01-08 15:37:00,26.32,38.47,14.31,4.95,Rain
2025-01-08 15:38:00,19.97,33.59,35.31,2.18,Storm
2025-01-08 15:39:00,19.72,47.73,19.41,8.54,Clear
2025-01-08 15:40:00,33.32,78.66,30.69,2.16,Storm
2025-01-08 15:41:00,27.44,41.55,25.8,5.49,Cloudy
2025-01-08 15:42:00,23.46,88.77,7.09,2.1,Rain
2025-01-08 15:43:00,14.37,77.5,36.07,4.0,Rain
2025-01-08 15:44:00,13.44,30.71,24.76,8.65,Cloudy
2025-01-08 15:45:00,14.84,62.98,13.04,0.27,Rain
2025-01-08 15:46:00,25.67,53.75,14.45,5.76,Cloudy
2025-01-08 15:47:00,11.4,56.64,9.45,8.0,Cloudy
2025-01-08 15:48:00,21.6,56.61,23.53,3.33,Storm
2025-01-08 15:49:00,21.49,81.07,7.48,6.52,Cloudy
2025-01-08 15:50:00,32.95,71.14,14.44,2.69,Rain
2025-01-08 15:51:00,19.25,47.44,37.58,8.95,Rain
2025-01-08 15:52:00,32.41,60.94,1.76,2.64,Rain
2025-01-08 15:53:00,25.38,59.22,28.84,6.18,Cloudy
2025-01-08 15:54:00,19.75,47.23,5.38,1.58,Clear
2025-01-08 15:55:00,23.16,67.23,14.48,1.62,Cloudy
2025-01-08 15:56:00,12.36,67.9,22.94,9.15,Cloudy
2025-01-08 15:57:00,32.24,36.44,39.32,0.62,Clear
2025-01-08 15:58:00,25.79,35.35,12.81,1.71,Rain
2025-01-08 15:59:00,20.89,31.78,7.65,8.2,Clear
2025-01-08 16:00:00,29.39,65.54,25.03,3.22,Storm
2025-01-08 16:01:00,20.11,89.75,19.02,6.92,Storm
2025-01-08 16:02:00,21.52,84.52,10.43,4.29,Cloudy
2025-01-08 16:03:00,20.55,57.66,29.28,4.21,Rain
2025-01-08 16:04:00,34.91,49.13,31.07,3.06,Cloudy
2025-01-08 16:05:00,29.25,74.0,29.31,6.86,Clear
2025-01-08 16:06:00,33.22,50.12,33.36,1.45,Clear
2025-01-08 16:07:00,19.49,32.08,27.18,4.18,Rain
2025-01-08 16:08:00,22.25,61.04,27.34,6.59,Cloudy
2025-01-08 16:09:00,15.03,49.24,17.76,9.37,Storm
2025-01-08 16:10:00,10.25,32.65,23.18,1.32,Storm
2025-01-08 16:11:00,14.87,75.58,27.28,1.2,Storm
2025-01-08 16:12:00,33.22,64.39,20.81,7.27,Cloudy
2025-01-08 16:13:00,21.41,50.94,27.52,1.27,Rain
2025-01-08 16:14:00,13.27,55.01,35.33,6.84,Cloudy
2025-01-08 16:15:00,21.31,34.69,17.11,0.61,Cloudy
2025-01-08 16:16:00,29.82,37.42,17.65,2.94,Storm
2025-01-08 16:17:00,22.52,55.14,31.08,6.23,Storm
2025-01-08 16:18:00,33.42,39.08,12.64,6.87,Cloudy
2025-01-08 16:19:00,32.46,41.4,3.08,8.22,Cloudy
2025-01-08 16:20:00,21.83,52.12,15.3,8.49,Cloudy
2025-01-08 16:21:00,12.07,61.44,20.55,0.52,Rain
2025-01-08 16:22:00,27.61,63.45,11.16,0.31,Clear
2025-01-08 16:23:00,18.91,59.37,26.96,0.13,Rain
2025-01-08 16:24:00,29.64,34.38,21.5,7.39,Rain
2025-01-08 16:25:00,17.72,34.79,11.99,9.9,Clear
2025-01-08 16:26:00,18.27,42.34,6.85,7.8,Cloudy
2025-01-08 16:27:00,23.56,82.56,29.3,1.14,Cloudy
2025-01-08 16:28:00,10.62,36.69,0.04,7.44,Storm
2025-01-08 16:29:00,14.24,73.33,14.65,7.33,Rain
2025-01-08 16:30:00,31.29,79.16,12.55,8.3,Storm
2025-01-08 16:31:00,33.91,36.3,4.88,1.91,Storm
2025-01-08 16:32:00,14.8,65.8,38.48,7.57,Rain
2025-01-08 16:33:00,29.31,76.15,13.15,5.12,Storm
2025-01-08 16:34:00,12.8,78.19,34.02,4.02,Cloudy
2025-01-08 16:35:00,21.82,31.74,18.4,1.93,Clear
2025-01-08 16:36:00,22.71,62.11,23.28,9.14,Rain
2025-01-08 16:37:00,24.09,41.18,23.76,6.1,Clear
2025-01-08 16:38:00,19.04,83.36,22.37,9.15,Clear
2025-01-08 16:39:00,31.4,57.89,37.57,3.56,Storm
2025-01-08 16:40:00,17.59,54.94,23.3,3.09,Rain
2025-01-08 16:41:00,22.13,42.41,39.67,3.28,Clear
2025-01-08 16:42:00,14.85,41.77,13.92,4.19,Storm
2025-01-08 16:43:00,24.32,89.47,24.8,3.84,Rain
2025-01-08 16:44:00,14.93,34.06,37.81,3.4,Clear
2025-01-08 16:45:00,16.04,32.52,26.92,0.65,Storm
2025-01-08 16:46:00,20.93,45.95,10.07,5.69,Clear
2025-01-08 16:47:00,16.94,51.99,33.49,8.79,Storm
2025-01-08 16:48:00,11.0,53.29,21.0,1.02,Storm
2025-01-08 16:49:00,29.91,41.51,29.1,4.2,Cloudy
2025-01-08 16:50:00,30.5,86.35,1.05,6.15,Cloudy
2025-01-08 16:51:00,32.52,84.13,15.96,4.61,Cloudy
2025-01-08 16:52:00,34.5,59.84,25.59,5.41,Clear
2025-01-08 16:53:00,12.83,75.22,27.06,2.01,Clear
2025-01-08 16:54:00,16.86,43.49,21.5,9.42,Storm
2025-01-08 16:55:00,25.77,81.29,1.62,3.14,Clear
2025-01-08 16:56:00,31.91,54.72,32.02,2.99,Storm
2025-01-08 16:57:00,14.06,38.01,25.24,4.58,Cloudy
2025-01-08 16:58:00,22.09,77.59,3.84,0.81,Clear
2025-01-08 16:59:00,34.47,58.84,34.58,9.8,Storm
2025-01-08 17:00:00,18.28,66.42,24.95,4.85,Clear
2025-01-08 17:01:00,22.28,85.0,33.89,4.42,Cloudy
2025-01-08 17:02:00,27.35,64.34,33.36,9.63,Clear
2025-01-08 17:03:00,20.54,45.97,27.68,4.48,Storm
2025-01-08 17:04:00,27.94,50.57,11.46,8.31,Cloudy
2025-01-08 17:05:00,13.69,81.39,30.89,0.87,Clear
2025-01-08 17:06:00,15.76,78.78,13.15,1.7,Clear
2025-01-08 17:07:00,19.67,74.38,13.65,5.15,Storm
2025-01-08 17:08:00,34.6,37.74,26.68,9.63,Rain
2025-01-08 17:09:00,18.72,41.66,36.22,7.17,Clear
2025-01-08 17:10:00,32.89,72.18,17.85,1.73,Clear
2025-01-08 17:11:00,31.87,46.68,22.47,9.51,Cloudy
2025-01-08 17:12:00,28.9,72.68,9.02,4.87,Clear
2025-01-08 17:13:00,19.26,71.61,26.8,6.29,Clear
2025-01-08 17:14:00,18.26,65.32,12.32,9.86,Clear
2025-01-08 17:15:00,25.99,89.3,35.49,6.86,Storm
2025-01-08 17:16:00,15.81,82.47,0.08,5.13,Rain
2025-01-08 17:17:00,19.01,37.24,19.14,8.46,Clear
2025-01-08 17:18:00,30.38,74.0,33.26,9.5,Rain
2025-01-08 17:19:00,15.27,80.92,11.75,9.79,Storm
2025-01-08 17:20:00,30.7,82.32,19.4,9.83,Cloudy
2025-01-08 17:21:00,23.8,60.86,4.23,4.37,Cloudy
2025-01-08 17:22:00,22.79,81.46,4.64,7.54,Cloudy
2025-01-08 17:23:00,25.34,81.26,25.49,7.2,Storm
2025-01-08 17:24:00,25.79,63.24,32.32,0.31,Rain
2025-01-08 17:25:00,23.96,62.47,2.42,5.56,Storm
2025-01-08 17:26:00,27.54,66.92,8.53,6.22,Cloudy
2025-01-08 17:27:00,18.95,39.44,17.23,1.28,Cloudy
2025-01-08 17:28:00,30.27,74.33,38.33,9.34,Rain
2025-01-08 17:29:00,15.53,83.42,3.83,0.21,Cloudy
2025-01-08 17:30:00,27.86,63.6,30.54,1.05,Storm
2025-01-08 17:31:00,19.64,74.21,24.46,4.01,Cloudy
